timestamp (UTC),precipitation (mm),relativehumidity AVG (-),soilmoisture AVG (m3/m3),temperature AVG (degrees Celsius),temperature MAX (degrees Celsius),temperature MIN (degrees Celsius)
2020-07-01 04:00,0.0,0.9431666666666666,0.22699999999999998,14.449999999999998,14.7,14.3
2020-07-01 05:00,0.0,0.9406666666666667,0.22699999999999998,15.225,15.7,14.8
2020-07-01 06:00,0.0,0.9255,0.22691666666666666,15.54166666666667,15.7,15.3
2020-07-01 07:00,0.0,0.9114999999999999,0.22641666666666668,16.358333333333338,17.4,15.6
2020-07-01 08:00,0.0,0.8931666666666667,0.22591666666666668,17.716666666666665,18.2,17.4
2020-07-01 09:00,0.0,0.8673333333333334,0.2251666666666667,18.133333333333336,18.6,17.5
2020-07-01 10:00,0.0,0.8516666666666667,0.22475000000000003,18.475,19.2,18.1
2020-07-01 11:00,0.0,0.8506666666666667,0.22400000000000006,18.53333333333333,19.1,18.2
2020-07-01 12:00,0.0,0.8199166666666665,0.22391666666666668,18.924999999999997,19.6,18.5
2020-07-01 13:00,0.0,0.8284166666666666,0.22324999999999995,18.583333333333332,18.8,18.4
2020-07-01 14:00,0.0,0.8329166666666666,0.22299999999999998,18.666666666666668,18.9,18.2
2020-07-01 15:00,0.0,0.84775,0.22299999999999998,17.416666666666664,18.1,16.7
2020-07-01 16:00,0.0,0.8679999999999999,0.22299999999999998,15.674999999999999,16.5,14.6
2020-07-01 17:00,0.0,0.8969166666666668,0.22299999999999998,14.616666666666665,15.0,14.2
2020-07-01 18:00,0.0,0.9055,0.22299999999999998,15.15,15.6,14.8
2020-07-01 19:00,0.0,0.8910000000000001,0.22299999999999998,15.883333333333331,16.2,15.4
2020-07-01 20:00,0.0,0.8695833333333333,0.22299999999999998,15.925000000000004,16.2,15.8
2020-07-01 21:00,0.0,0.8574166666666666,0.22299999999999998,15.566666666666668,15.8,15.4
2020-07-01 22:00,0.0,0.87175,0.2228333333333333,15.000000000000002,15.3,14.7
2020-07-01 23:00,0.0,0.8899166666666667,0.22258333333333333,14.35,14.7,13.9
2020-07-02 00:00,0.068,0.9241666666666667,0.22299999999999998,13.625,13.9,13.4
2020-07-02 01:00,0.085,0.9398333333333332,0.22299999999999998,13.358333333333334,13.4,13.3
2020-07-02 02:00,0.085,0.945,0.22291666666666665,13.325000000000001,13.4,13.3
